Symbol,TradeDate,Datetime,Open,High,Low,Close,Volume,MinuteChangePct,IsDrasticMoment
ADANIENT,2024-11-27,2024-11-27T14:24:00+05:30,2393.050000,2397.400000,2391.500000,2391.500000,33499,-0.146138,false
ADANIENT,2024-11-27,2024-11-27T14:25:00+05:30,2391.500000,2392.750000,2389.000000,2389.000000,15793,-0.104537,false
ADANIENT,2024-11-27,2024-11-27T14:26:00+05:30,2388.550000,2391.900000,2387.850000,2390.850000,18430,0.077438,false
ADANIENT,2024-11-27,2024-11-27T14:27:00+05:30,2390.900000,2398.200000,2390.900000,2395.300000,34428,0.186126,false
ADANIENT,2024-11-27,2024-11-27T14:28:00+05:30,2395.400000,2397.950000,2392.800000,2394.000000,15872,-0.054273,false
ADANIENT,2024-11-27,2024-11-27T14:29:00+05:30,2394.000000,2397.800000,2393.000000,2397.000000,21589,0.125313,false
ADANIENT,2024-11-27,2024-11-27T14:30:00+05:30,2396.250000,2398.450000,2395.000000,2396.050000,30020,-0.039633,false
ADANIENT,2024-11-27,2024-11-27T14:31:00+05:30,2396.850000,2396.850000,2391.500000,2392.350000,19297,-0.154421,false
ADANIENT,2024-11-27,2024-11-27T14:32:00+05:30,2392.000000,2397.850000,2392.000000,2392.900000,25645,0.022990,false
ADANIENT,2024-11-27,2024-11-27T14:33:00+05:30,2394.400000,2394.400000,2389.650000,2391.200000,32104,-0.071044,false
ADANIENT,2024-11-27,2024-11-27T14:34:00+05:30,2391.200000,2396.850000,2390.000000,2394.050000,20452,0.119187,false
ADANIENT,2024-11-27,2024-11-27T14:35:00+05:30,2395.100000,2395.100000,2391.550000,2391.900000,18276,-0.089806,false
ADANIENT,2024-11-27,2024-11-27T14:36:00+05:30,2392.450000,2392.450000,2385.000000,2386.750000,41607,-0.215310,false
ADANIENT,2024-11-27,2024-11-27T14:37:00+05:30,2387.000000,2389.050000,2383.250000,2383.250000,30343,-0.146643,false
ADANIENT,2024-11-27,2024-11-27T14:38:00+05:30,2384.050000,2385.750000,2382.150000,2383.000000,30551,-0.010490,false
ADANIENT,2024-11-27,2024-11-27T14:39:00+05:30,2383.900000,2390.000000,2381.800000,2389.450000,31364,0.270667,false
ADANIENT,2024-11-27,2024-11-27T14:40:00+05:30,2389.600000,2392.850000,2380.000000,2382.450000,47518,-0.292954,false
ADANIENT,2024-11-27,2024-11-27T14:41:00+05:30,2382.450000,2385.000000,2381.250000,2382.000000,23524,-0.018888,false
ADANIENT,2024-11-27,2024-11-27T14:42:00+05:30,2382.000000,2384.650000,2381.000000,2383.150000,29525,0.048279,false
ADANIENT,2024-11-27,2024-11-27T14:43:00+05:30,2384.150000,2388.800000,2383.150000,2386.000000,28065,0.119590,false
ADANIENT,2024-11-27,2024-11-27T14:44:00+05:30,2386.800000,2386.800000,2383.150000,2385.100000,16592,-0.037720,false
ADANIENT,2024-11-27,2024-11-27T14:45:00+05:30,2385.400000,2392.850000,2385.400000,2392.850000,59860,0.324934,false
ADANIENT,2024-11-27,2024-11-27T14:46:00+05:30,2391.900000,2403.200000,2391.000000,2401.200000,92929,0.348956,false
ADANIENT,2024-11-27,2024-11-27T14:47:00+05:30,2402.000000,2407.000000,2401.000000,2404.800000,85486,0.149925,false
ADANIENT,2024-11-27,2024-11-27T14:48:00+05:30,2402.400000,2404.800000,2401.000000,2401.800000,47172,-0.124750,false
ADANIENT,2024-11-27,2024-11-27T14:49:00+05:30,2401.000000,2402.350000,2395.000000,2396.000000,59151,-0.241486,false
ADANIENT,2024-11-27,2024-11-27T14:50:00+05:30,2396.000000,2396.650000,2388.000000,2390.750000,47469,-0.219115,false
ADANIENT,2024-11-27,2024-11-27T14:51:00+05:30,2390.700000,2392.200000,2387.500000,2388.450000,35488,-0.096204,false
ADANIENT,2024-11-27,2024-11-27T14:52:00+05:30,2387.500000,2388.650000,2384.000000,2387.400000,46782,-0.043962,false
ADANIENT,2024-11-27,2024-11-27T14:53:00+05:30,2387.400000,2387.550000,2381.500000,2383.000000,24689,-0.184301,false
ADANIENT,2024-11-27,2024-11-27T14:54:00+05:30,2383.250000,2384.050000,2381.300000,2382.050000,27036,-0.039866,false
ADANIENT,2024-11-27,2024-11-27T14:55:00+05:30,2380.850000,2383.150000,2380.000000,2381.800000,34455,-0.010495,false
ADANIENT,2024-11-27,2024-11-27T14:56:00+05:30,2380.950000,2387.050000,2380.900000,2386.250000,35893,0.186833,false
ADANIENT,2024-11-27,2024-11-27T14:57:00+05:30,2386.200000,2387.000000,2376.250000,2376.250000,58841,-0.419068,false
ADANIENT,2024-11-27,2024-11-27T14:58:00+05:30,2376.250000,2376.400000,2371.050000,2372.400000,62963,-0.162020,false
ADANIENT,2024-11-27,2024-11-27T14:59:00+05:30,2371.850000,2377.300000,2371.000000,2376.700000,43147,0.181251,false
ADANIENT,2024-11-27,2024-11-27T15:00:00+05:30,2375.300000,2379.000000,2374.450000,2377.000000,34411,0.012623,false
ADANIENT,2024-11-27,2024-11-27T15:01:00+05:30,2377.000000,2383.950000,2376.650000,2381.150000,44194,0.174590,false
ADANIENT,2024-11-27,2024-11-27T15:02:00+05:30,2381.600000,2382.250000,2377.500000,2379.700000,20806,-0.060895,false
ADANIENT,2024-11-27,2024-11-27T15:03:00+05:30,2379.700000,2383.000000,2374.250000,2374.950000,41924,-0.199605,false
ADANIENT,2024-11-27,2024-11-27T15:04:00+05:30,2374.950000,2382.850000,2374.700000,2382.850000,24222,0.332639,false
ADANIENT,2024-11-27,2024-11-27T15:05:00+05:30,2382.850000,2393.250000,2382.050000,2392.550000,82651,0.407076,false
ADANIENT,2024-11-27,2024-11-27T15:06:00+05:30,2392.500000,2395.850000,2385.800000,2386.650000,88246,-0.246599,false
ADANIENT,2024-11-27,2024-11-27T15:07:00+05:30,2388.250000,2388.250000,2384.000000,2384.000000,39300,-0.111034,false
ADANIENT,2024-11-27,2024-11-27T15:08:00+05:30,2383.750000,2384.000000,2378.000000,2379.800000,50601,-0.176174,false
ADANIENT,2024-11-27,2024-11-27T15:09:00+05:30,2379.500000,2384.700000,2378.900000,2384.700000,36114,0.205900,false
ADANIENT,2024-11-27,2024-11-27T15:10:00+05:30,2384.150000,2394.500000,2383.950000,2394.000000,78162,0.389986,false
ADANIENT,2024-11-27,2024-11-27T15:11:00+05:30,2394.000000,2394.000000,2391.100000,2392.050000,55685,-0.081454,false
ADANIENT,2024-11-27,2024-11-27T15:12:00+05:30,2392.500000,2396.250000,2391.900000,2394.800000,46070,0.114964,false
ADANIENT,2024-11-27,2024-11-27T15:13:00+05:30,2395.000000,2402.300000,2394.200000,2400.900000,130967,0.254719,false
ADANIENT,2024-11-27,2024-11-27T15:14:00+05:30,2400.900000,2401.450000,2395.050000,2399.000000,53921,-0.079137,false
ADANIENT,2024-11-27,2024-11-27T15:15:00+05:30,2399.000000,2401.000000,2396.700000,2398.250000,68307,-0.031263,false
ADANIENT,2024-11-27,2024-11-27T15:16:00+05:30,2396.650000,2401.000000,2392.500000,2401.000000,78924,0.114667,false
ADANIENT,2024-11-27,2024-11-27T15:17:00+05:30,2400.800000,2407.400000,2399.950000,2407.250000,74681,0.260308,false
ADANIENT,2024-11-27,2024-11-27T15:18:00+05:30,2406.000000,2414.000000,2405.000000,2413.200000,124056,0.247170,false
ADANIENT,2024-11-27,2024-11-27T15:19:00+05:30,2412.050000,2415.900000,2406.000000,2407.000000,115126,-0.256920,false
ADANIENT,2024-11-27,2024-11-27T15:20:00+05:30,2407.500000,2418.000000,2406.300000,2416.550000,148383,0.396759,false
ADANIENT,2024-11-27,2024-11-27T15:21:00+05:30,2417.750000,2417.750000,2407.100000,2408.000000,36567,-0.353810,false
ADANIENT,2024-11-27,2024-11-27T15:22:00+05:30,2407.900000,2409.950000,2406.550000,2408.700000,32259,0.029070,false
ADANIENT,2024-11-27,2024-11-27T15:23:00+05:30,2409.000000,2409.500000,2401.350000,2402.000000,36968,-0.278158,false
ADANIENT,2024-11-27,2024-11-27T15:24:00+05:30,2403.000000,2404.000000,2398.000000,2399.950000,52334,-0.085346,false
ADANIENT,2024-11-27,2024-11-27T15:25:00+05:30,2399.950000,2404.700000,2399.000000,2403.000000,26556,0.127086,false
ADANIENT,2024-11-27,2024-11-27T15:26:00+05:30,2403.600000,2404.500000,2400.250000,2401.000000,28237,-0.083229,false
ADANIENT,2024-11-27,2024-11-27T15:27:00+05:30,2401.150000,2401.500000,2399.000000,2400.100000,25907,-0.037484,false
ADANIENT,2024-11-27,2024-11-27T15:28:00+05:30,2399.050000,2401.000000,2398.100000,2400.900000,35922,0.033332,false
ADANIENT,2024-11-27,2024-11-27T15:29:00+05:30,2400.900000,2401.000000,2399.000000,2401.000000,46740,0.004165,false
TATAMOTORS,2023-12-29,2023-12-29T09:15:00+05:30,755.000000,760.900000,754.000000,758.850000,235297,,false
TATAMOTORS,2023-12-29,2023-12-29T09:16:00+05:30,758.950000,760.000000,758.050000,759.000000,138384,0.019767,false
TATAMOTORS,2023-12-29,2023-12-29T09:17:00+05:30,759.450000,762.800000,759.300000,762.000000,185663,0.395257,false
TATAMOTORS,2023-12-29,2023-12-29T09:18:00+05:30,762.350000,764.500000,762.050000,762.700000,221247,0.091864,false
TATAMOTORS,2023-12-29,2023-12-29T09:19:00+05:30,762.950000,763.050000,759.550000,761.000000,200809,-0.222892,false
TATAMOTORS,2023-12-29,2023-12-29T09:20:00+05:30,760.850000,763.950000,760.700000,762.900000,173029,0.249671,false
TATAMOTORS,2023-12-29,2023-12-29T09:21:00+05:30,762.950000,763.300000,761.200000,762.750000,147151,-0.019662,false
TATAMOTORS,2023-12-29,2023-12-29T09:22:00+05:30,762.750000,763.650000,762.200000,762.500000,81993,-0.032776,false
TATAMOTORS,2023-12-29,2023-12-29T09:23:00+05:30,763.000000,763.900000,762.650000,763.850000,80127,0.177049,false
TATAMOTORS,2023-12-29,2023-12-29T09:24:00+05:30,763.900000,765.700000,763.850000,764.500000,249125,0.085095,false
TATAMOTORS,2023-12-29,2023-12-29T09:25:00+05:30,764.650000,765.450000,762.500000,763.400000,218447,-0.143885,false
TATAMOTORS,2023-12-29,2023-12-29T09:26:00+05:30,763.400000,764.950000,762.900000,764.850000,105315,0.189940,false
TATAMOTORS,2023-12-29,2023-12-29T09:27:00+05:30,764.650000,765.000000,764.250000,764.650000,68255,-0.026149,false
TATAMOTORS,2023-12-29,2023-12-29T09:28:00+05:30,764.500000,764.700000,763.100000,764.500000,118989,-0.019617,false
TATAMOTORS,2023-12-29,2023-12-29T09:29:00+05:30,764.600000,764.950000,764.200000,764.800000,54904,0.039241,false
TATAMOTORS,2023-12-29,2023-12-29T09:30:00+05:30,765.250000,767.250000,764.950000,766.650000,201128,0.241893,false
TATAMOTORS,2023-12-29,2023-12-29T09:31:00+05:30,766.800000,767.900000,765.950000,767.700000,168800,0.136959,false
TATAMOTORS,2023-12-29,2023-12-29T09:32:00+05:30,767.500000,768.250000,766.700000,767.700000,188732,0.000000,false
TATAMOTORS,2023-12-29,2023-12-29T09:33:00+05:30,767.550000,767.950000,766.400000,766.450000,106985,-0.162824,false
TATAMOTORS,2023-12-29,2023-12-29T09:34:00+05:30,766.550000,768.500000,766.500000,768.250000,190021,0.234849,false
TATAMOTORS,2023-12-29,2023-12-29T09:35:00+05:30,768.150000,770.000000,768.150000,769.550000,272541,0.169216,false
TATAMOTORS,2023-12-29,2023-12-29T09:36:00+05:30,769.700000,771.300000,769.050000,771.050000,300155,0.194919,false
TATAMOTORS,2023-12-29,2023-12-29T09:37:00+05:30,770.750000,771.200000,769.250000,770.400000,168438,-0.084301,false
TATAMOTORS,2023-12-29,2023-12-29T09:38:00+05:30,770.350000,771.350000,770.050000,770.900000,133889,0.064901,false
TATAMOTORS,2023-12-29,2023-12-29T09:39:00+05:30,770.950000,770.950000,769.200000,769.800000,124472,-0.142690,false
TATAMOTORS,2023-12-29,2023-12-29T09:40:00+05:30,769.950000,769.950000,768.300000,768.900000,99317,-0.116913,false
TATAMOTORS,2023-12-29,2023-12-29T09:41:00+05:30,768.650000,769.150000,768.500000,768.800000,59945,-0.013006,false
TATAMOTORS,2023-12-29,2023-12-29T09:42:00+05:30,768.600000,768.950000,767.600000,768.700000,124362,-0.013007,false
TATAMOTORS,2023-12-29,2023-12-29T09:43:00+05:30,768.950000,770.100000,768.300000,768.300000,106636,-0.052036,false
TATAMOTORS,2023-12-29,2023-12-29T09:44:00+05:30,768.650000,769.000000,768.050000,768.550000,33174,0.032539,false
TATAMOTORS,2023-12-29,2023-12-29T09:45:00+05:30,768.500000,769.450000,768.300000,768.500000,48257,-0.006506,false
TATAMOTORS,2023-12-29,2023-12-29T09:46:00+05:30,768.800000,769.700000,768.500000,768.550000,64395,0.006506,false
TATAMOTORS,2023-12-29,2023-12-29T09:47:00+05:30,768.900000,769.000000,768.450000,769.000000,47785,0.058552,false
TATAMOTORS,2023-12-29,2023-12-29T09:48:00+05:30,768.750000,770.350000,768.700000,769.800000,83888,0.104031,false
TATAMOTORS,2023-12-29,2023-12-29T09:49:00+05:30,769.500000,770.450000,769.300000,769.900000,72335,0.012990,false
TATAMOTORS,2023-12-29,2023-12-29T09:50:00+05:30,770.000000,770.650000,769.600000,770.000000,77711,0.012989,false
TATAMOTORS,2023-12-29,2023-12-29T09:51:00+05:30,769.950000,770.100000,768.600000,769.000000,55871,-0.129870,false
TATAMOTORS,2023-12-29,2023-12-29T09:52:00+05:30,769.200000,769.350000,768.300000,768.300000,44933,-0.091027,false
TATAMOTORS,2023-12-29,2023-12-29T09:53:00+05:30,768.500000,768.600000,767.700000,768.000000,75198,-0.039047,false
TATAMOTORS,2023-12-29,2023-12-29T09:54:00+05:30,768.000000,768.600000,767.900000,768.100000,27468,0.013021,false
TATAMOTORS,2023-12-29,2023-12-29T09:55:00+05:30,768.100000,768.500000,768.000000,768.500000,22580,0.052077,false
TATAMOTORS,2023-12-29,2023-12-29T09:56:00+05:30,768.500000,768.500000,768.050000,768.500000,18220,0.000000,false
TATAMOTORS,2023-12-29,2023-12-29T09:57:00+05:30,768.500000,768.500000,768.050000,768.250000,17121,-0.032531,false
TATAMOTORS,2023-12-29,2023-12-29T09:58:00+05:30,768.250000,768.350000,766.500000,766.850000,90682,-0.182232,false
TATAMOTORS,2023-12-29,2023-12-29T09:59:00+05:30,766.650000,768.550000,766.350000,768.300000,101802,0.189085,false
TATAMOTORS,2023-12-29,2023-12-29T10:00:00+05:30,768.350000,768.400000,767.550000,767.900000,23770,-0.052063,false
TATAMOTORS,2023-12-29,2023-12-29T10:01:00+05:30,767.950000,768.400000,767.500000,768.050000,41144,0.019534,false
TATAMOTORS,2023-12-29,2023-12-29T10:02:00+05:30,768.200000,768.200000,767.550000,767.800000,13493,-0.032550,false
TATAMOTORS,2023-12-29,2023-12-29T10:03:00+05:30,768.000000,768.250000,767.600000,768.050000,16777,0.032561,false
TATAMOTORS,2023-12-29,2023-12-29T10:04:00+05:30,768.100000,768.200000,767.400000,767.400000,31370,-0.084630,false
TATAMOTORS,2023-12-29,2023-12-29T10:05:00+05:30,767.400000,767.850000,767.000000,767.300000,19419,-0.013031,false
TATAMOTORS,2023-12-29,2023-12-29T10:06:00+05:30,767.300000,767.300000,766.600000,766.800000,21788,-0.065164,false
TATAMOTORS,2023-12-29,2023-12-29T10:07:00+05:30,766.900000,766.950000,766.100000,766.200000,41575,-0.078247,false
TATAMOTORS,2023-12-29,2023-12-29T10:08:00+05:30,766.200000,766.400000,764.450000,764.800000,148776,-0.182720,false
TATAMOTORS,2023-12-29,2023-12-29T10:09:00+05:30,764.700000,766.150000,764.650000,765.400000,57535,0.078452,false
TATAMOTORS,2023-12-29,2023-12-29T10:10:00+05:30,765.350000,765.600000,765.000000,765.300000,35738,-0.013065,false
TATAMOTORS,2023-12-29,2023-12-29T10:11:00+05:30,765.400000,765.750000,765.200000,765.650000,21670,0.045734,false
TATAMOTORS,2023-12-29,2023-12-29T10:12:00+05:30,765.450000,765.900000,765.300000,765.900000,25749,0.032652,false
TATAMOTORS,2023-12-29,2023-12-29T10:13:00+05:30,765.600000,766.350000,765.600000,765.950000,28465,0.006528,false
TATAMOTORS,2023-12-29,2023-12-29T10:14:00+05:30,766.000000,766.300000,764.850000,764.850000,41037,-0.143613,false
TATAMOTORS,2023-12-29,2023-12-29T10:15:00+05:30,765.000000,765.250000,764.500000,765.100000,35229,0.032686,true
TATAMOTORS,2023-12-29,2023-12-29T10:16:00+05:30,765.000000,765.300000,764.950000,765.250000,18243,0.019605,false
TATAMOTORS,2023-12-29,2023-12-29T10:17:00+05:30,765.250000,765.600000,765.150000,765.500000,19508,0.032669,false
TATAMOTORS,2023-12-29,2023-12-29T10:18:00+05:30,765.500000,766.900000,765.300000,766.750000,43778,0.163292,false
TATAMOTORS,2023-12-29,2023-12-29T10:19:00+05:30,766.800000,768.200000,766.600000,768.100000,75848,0.176068,false
TATAMOTORS,2023-12-29,2023-12-29T10:20:00+05:30,768.200000,769.000000,767.850000,768.000000,69062,-0.013019,false
TATAMOTORS,2023-12-29,2023-12-29T10:21:00+05:30,768.200000,769.500000,768.000000,769.500000,55478,0.195312,false
TATAMOTORS,2023-12-29,2023-12-29T10:22:00+05:30,769.500000,770.000000,769.000000,769.100000,61662,-0.051982,false
TATAMOTORS,2023-12-29,2023-12-29T10:23:00+05:30,769.300000,770.000000,769.050000,769.650000,115645,0.071512,false
TATAMOTORS,2023-12-29,2023-12-29T10:24:00+05:30,769.700000,770.200000,769.100000,769.450000,113050,-0.025986,false
TATAMOTORS,2023-12-29,2023-12-29T10:25:00+05:30,769.450000,769.500000,769.000000,769.300000,26408,-0.019494,false
TATAMOTORS,2023-12-29,2023-12-29T10:26:00+05:30,769.300000,770.200000,769.150000,769.900000,68056,0.077993,false
TATAMOTORS,2023-12-29,2023-12-29T10:27:00+05:30,770.000000,773.600000,769.950000,772.650000,302371,0.357189,false
TATAMOTORS,2023-12-29,2023-12-29T10:28:00+05:30,772.800000,774.550000,772.500000,774.500000,184551,0.239436,false
TATAMOTORS,2023-12-29,2023-12-29T10:29:00+05:30,774.400000,774.600000,773.450000,773.950000,133500,-0.071014,false
TATAMOTORS,2023-12-29,2023-12-29T10:30:00+05:30,774.000000,775.200000,773.700000,774.550000,259831,0.077524,false
TATAMOTORS,2023-12-29,2023-12-29T10:31:00+05:30,774.550000,777.000000,774.400000,776.450000,239075,0.245304,false
TATAMOTORS,2023-12-29,2023-12-29T10:32:00+05:30,776.500000,777.800000,775.600000,775.750000,207522,-0.090154,false
TATAMOTORS,2023-12-29,2023-12-29T10:33:00+05:30,776.200000,776.900000,776.000000,776.700000,112174,0.122462,false
TATAMOTORS,2023-12-29,2023-12-29T10:34:00+05:30,776.400000,778.950000,776.200000,778.200000,255066,0.193125,false
TATAMOTORS,2023-12-29,2023-12-29T10:35:00+05:30,778.500000,779.300000,777.000000,778.000000,215626,-0.025700,false
TATAMOTORS,2023-12-29,2023-12-29T10:36:00+05:30,777.600000,778.750000,777.600000,778.500000,111966,0.064267,false
TATAMOTORS,2023-12-29,2023-12-29T10:37:00+05:30,778.450000,780.000000,778.100000,779.550000,187165,0.134875,false
TATAMOTORS,2023-12-29,2023-12-29T10:38:00+05:30,779.850000,783.250000,779.550000,783.250000,336857,0.474633,false
TATAMOTORS,2023-12-29,2023-12-29T10:39:00+05:30,783.250000,787.450000,783.200000,786.700000,532254,0.440472,false
TATAMOTORS,2023-12-29,2023-12-29T10:40:00+05:30,786.600000,787.200000,784.600000,786.550000,262341,-0.019067,false
TATAMOTORS,2023-12-29,2023-12-29T10:41:00+05:30,786.600000,787.150000,785.200000,786.200000,247950,-0.044498,false
TATAMOTORS,2023-12-29,2023-12-29T10:42:00+05:30,786.100000,789.950000,786.100000,788.800000,424924,0.330705,false
TATAMOTORS,2023-12-29,2023-12-29T10:43:00+05:30,788.500000,789.450000,787.300000,787.500000,428591,-0.164807,false
TATAMOTORS,2023-12-29,2023-12-29T10:44:00+05:30,787.350000,790.850000,786.750000,790.800000,421135,0.419048,false
TATAMOTORS,2023-12-29,2023-12-29T10:45:00+05:30,790.300000,794.000000,790.000000,793.750000,482821,0.373040,false
TATAMOTORS,2023-12-29,2023-12-29T10:46:00+05:30,793.850000,799.000000,793.850000,798.000000,850516,0.535433,false
TATAMOTORS,2023-12-29,2023-12-29T10:47:00+05:30,798.200000,800.000000,795.650000,796.650000,777707,-0.169173,false
TATAMOTORS,2023-12-29,2023-12-29T10:48:00+05:30,796.600000,798.000000,796.300000,796.600000,325364,-0.006276,false
TATAMOTORS,2023-12-29,2023-12-29T10:49:00+05:30,796.400000,798.000000,794.750000,797.900000,410122,0.163194,false
TATAMOTORS,2023-12-29,2023-12-29T10:50:00+05:30,798.000000,801.000000,797.750000,799.450000,812931,0.194260,false
TATAMOTORS,2023-12-29,2023-12-29T10:51:00+05:30,799.700000,799.700000,797.250000,797.400000,233209,-0.256426,false
TATAMOTORS,2023-12-29,2023-12-29T10:52:00+05:30,797.550000,797.550000,795.250000,796.150000,254937,-0.156759,false
TATAMOTORS,2023-12-29,2023-12-29T10:53:00+05:30,796.150000,798.550000,796.100000,796.650000,214857,0.062802,false
TATAMOTORS,2023-12-29,2023-12-29T10:54:00+05:30,796.650000,797.200000,794.400000,795.550000,348790,-0.138078,false
TATAMOTORS,2023-12-29,2023-12-29T10:55:00+05:30,795.400000,796.850000,795.250000,796.150000,163416,0.075420,false
TATAMOTORS,2023-12-29,2023-12-29T10:56:00+05:30,796.500000,800.000000,796.500000,799.750000,425276,0.452176,false
TATAMOTORS,2023-12-29,2023-12-29T10:57:00+05:30,799.400000,799.750000,798.200000,799.600000,219227,-0.018756,false
TATAMOTORS,2023-12-29,2023-12-29T10:58:00+05:30,800.000000,802.000000,799.250000,801.800000,642835,0.275138,false
TATAMOTORS,2023-12-29,2023-12-29T10:59:00+05:30,801.900000,802.900000,800.350000,801.000000,459630,-0.099776,false
TATAMOTORS,2023-12-29,2023-12-29T11:00:00+05:30,801.000000,802.400000,800.650000,802.000000,222593,0.124844,false
TATAMOTORS,2023-12-29,2023-12-29T11:01:00+05:30,802.300000,802.300000,800.750000,801.450000,203950,-0.068579,false
TATAMOTORS,2023-12-29,2023-12-29T11:02:00+05:30,801.650000,801.700000,798.250000,798.800000,328169,-0.330651,false
TATAMOTORS,2023-12-29,2023-12-29T11:03:00+05:30,798.450000,798.500000,797.200000,797.850000,330180,-0.118928,false
TATAMOTORS,2023-12-29,2023-12-29T11:04:00+05:30,797.600000,798.550000,797.500000,797.750000,212794,-0.012534,false
TATAMOTORS,2023-12-29,2023-12-29T11:05:00+05:30,798.000000,798.900000,797.350000,797.350000,203778,-0.050141,false
TATAMOTORS,2023-12-29,2023-12-29T11:06:00+05:30,797.850000,797.850000,796.150000,796.800000,233492,-0.068978,false
TATAMOTORS,2023-12-29,2023-12-29T11:07:00+05:30,796.800000,798.050000,796.550000,796.900000,311761,0.012550,false
TATAMOTORS,2023-12-29,2023-12-29T11:08:00+05:30,796.600000,797.000000,795.700000,796.000000,207987,-0.112938,false
TATAMOTORS,2023-12-29,2023-12-29T11:09:00+05:30,796.000000,796.350000,795.500000,795.500000,166928,-0.062814,false
TATAMOTORS,2023-12-29,2023-12-29T11:10:00+05:30,795.550000,798.450000,795.100000,798.200000,250513,0.339409,false
TATAMOTORS,2023-12-29,2023-12-29T11:11:00+05:30,798.000000,798.300000,797.400000,797.950000,133886,-0.031320,false
TATAMOTORS,2023-12-29,2023-12-29T11:12:00+05:30,797.850000,797.950000,796.000000,796.150000,102586,-0.225578,false
TATAMOTORS,2023-12-29,2023-12-29T11:13:00+05:30,796.500000,796.550000,795.500000,795.900000,77711,-0.031401,false
TATAMOTORS,2023-12-29,2023-12-29T11:14:00+05:30,795.750000,796.300000,795.650000,795.800000,55439,-0.012564,false
TATAMOTORS,2023-12-29,2023-12-29T11:15:00+05:30,795.800000,796.950000,794.750000,795.600000,314967,-0.025132,false
TATAMOTORS,2023-12-29,2023-12-29T11:16:00+05:30,795.500000,796.150000,795.150000,795.800000,136248,0.025138,false
TATAMOTORS,2023-12-29,2023-12-29T11:17:00+05:30,795.650000,796.200000,795.250000,795.500000,77206,-0.037698,false
TATAMOTORS,2023-12-29,2023-12-29T11:18:00+05:30,795.300000,795.550000,795.000000,795.350000,117148,-0.018856,false
TATAMOTORS,2023-12-29,2023-12-29T11:19:00+05:30,795.250000,796.550000,795.050000,796.100000,70740,0.094298,false
TATAMOTORS,2023-12-29,2023-12-29T11:20:00+05:30,796.300000,796.300000,795.050000,795.100000,80098,-0.125612,false
TATAMOTORS,2023-12-29,2023-12-29T11:21:00+05:30,795.100000,795.900000,795.000000,795.700000,76054,0.075462,false
TATAMOTORS,2023-12-29,2023-12-29T11:22:00+05:30,795.700000,795.950000,795.100000,795.350000,40142,-0.043986,false
TATAMOTORS,2023-12-29,2023-12-29T11:23:00+05:30,795.200000,795.250000,795.000000,795.150000,48373,-0.025146,false
TATAMOTORS,2023-12-29,2023-12-29T11:24:00+05:30,795.200000,795.550000,794.050000,794.100000,81350,-0.132051,false
TATAMOTORS,2023-12-29,2023-12-29T11:25:00+05:30,794.100000,794.150000,792.550000,793.800000,293551,-0.037779,false
TATAMOTORS,2023-12-29,2023-12-29T11:26:00+05:30,793.650000,796.000000,793.500000,795.950000,281399,0.270849,false
TATAMOTORS,2023-12-29,2023-12-29T11:27:00+05:30,796.000000,796.050000,794.650000,795.000000,162822,-0.119354,false
TATAMOTORS,2023-12-29,2023-12-29T11:28:00+05:30,794.900000,795.200000,793.500000,793.850000,84296,-0.144654,false
TATAMOTORS,2023-12-29,2023-12-29T11:29:00+05:30,793.850000,794.750000,793.750000,794.250000,63356,0.050387,false
TATAMOTORS,2023-12-29,2023-12-29T11:30:00+05:30,794.400000,794.950000,794.150000,794.350000,59616,0.012590,false
TATAMOTORS,2023-12-29,2023-12-29T11:31:00+05:30,794.500000,795.500000,794.400000,794.550000,80767,0.025178,false
TATAMOTORS,2023-12-29,2023-12-29T11:32:00+05:30,794.550000,794.950000,794.100000,794.600000,41130,0.006293,false
TATAMOTORS,2023-12-29,2023-12-29T11:33:00+05:30,794.800000,795.000000,794.500000,794.500000,34857,-0.012585,false
TATAMOTORS,2023-12-29,2023-12-29T11:34:00+05:30,794.550000,794.750000,794.050000,794.600000,36009,0.012587,false
TATAMOTORS,2023-12-29,2023-12-29T11:35:00+05:30,794.600000,795.000000,794.400000,794.900000,26953,0.037755,false
TATAMOTORS,2023-12-29,2023-12-29T11:36:00+05:30,794.900000,795.950000,794.700000,794.850000,78352,-0.006290,false
TATAMOTORS,2023-12-29,2023-12-29T11:37:00+05:30,794.900000,795.800000,794.750000,795.800000,29676,0.119519,false
TATAMOTORS,2023-12-29,2023-12-29T11:38:00+05:30,795.750000,796.750000,795.200000,796.750000,145917,0.119377,false
TATAMOTORS,2023-12-29,2023-12-29T11:39:00+05:30,796.750000,797.000000,796.450000,796.800000,134452,0.006275,false
TATAMOTORS,2023-12-29,2023-12-29T11:40:00+05:30,796.800000,798.500000,796.800000,797.850000,271062,0.131777,false
TATAMOTORS,2023-12-29,2023-12-29T11:41:00+05:30,797.600000,799.000000,797.600000,798.600000,176972,0.094003,false
TATAMOTORS,2023-12-29,2023-12-29T11:42:00+05:30,798.800000,798.900000,798.000000,798.250000,84823,-0.043827,false
TATAMOTORS,2023-12-29,2023-12-29T11:43:00+05:30,798.000000,798.000000,797.200000,797.700000,86661,-0.068901,false
TATAMOTORS,2023-12-29,2023-12-29T11:44:00+05:30,797.700000,797.850000,796.000000,796.250000,67463,-0.181773,false
TATAMOTORS,2023-12-29,2023-12-29T11:45:00+05:30,796.300000,797.450000,796.000000,797.250000,48922,0.125589,false
